source_year,admin_dong_norm,service_industry,avg_store_count
2024,방화2동,핸드폰,11.0
2024,방화2동,호프-간이주점,47.75
2024,방화2동,화장품,25.0
2024,방화2동,화초,21.0
2024,방화3동,PC방,1.0
2024,방화3동,가구,2.0
2024,방화3동,가방,2.0
2024,방화3동,가전제품,2.25
2024,방화3동,가전제품수리,4.0
2024,방화3동,건축물청소,13.5
2024,방화3동,골프연습장,6.0
2024,방화3동,기타오락장,1.0
2024,방화3동,네일숍,6.0
2024,방화3동,노래방,4.0
2024,방화3동,녹음실,2.0
2024,방화3동,당구장,2.0
2024,방화3동,독서실,1.0
2024,방화3동,동물병원,3.0
2024,방화3동,모터사이클및부품,1.0
2024,방화3동,문구,5.0
2024,방화3동,미곡판매,1.0
2024,방화3동,미용실,26.75
2024,방화3동,반찬가게,10.75
2024,방화3동,법무사사무소,1.0
2024,방화3동,변리사사무소,1.0
2024,방화3동,복권방,1.0
2024,방화3동,부동산중개업,35.25
2024,방화3동,분식전문점,7.25
2024,방화3동,사진관,6.0
2024,방화3동,서적,8.0
2024,방화3동,섬유제품,3.0
2024,방화3동,세무사사무소,1.0
2024,방화3동,세탁소,8.0
2024,방화3동,수산물판매,5.0
2024,방화3동,슈퍼마켓,11.25
2024,방화3동,스포츠 강습,10.25
2024,방화3동,스포츠클럽,1.0
2024,방화3동,시계및귀금속,4.75
2024,방화3동,안경,1.0
2024,방화3동,애완동물,3.0
2024,방화3동,양식음식점,2.0
2024,방화3동,여행사,7.0
2024,방화3동,예술학원,12.5
2024,방화3동,완구,1.0
2024,방화3동,외국어학원,1.0
2024,방화3동,운동/경기용품,6.0
2024,방화3동,유아의류,1.0
2024,방화3동,육류판매,5.75
2024,방화3동,의료기기,2.0
2024,방화3동,의약품,10.5
2024,방화3동,인테리어,1.5
2024,방화3동,일반교습학원,29.75
2024,방화3동,일반의류,23.75
2024,방화3동,일반의원,5.5
2024,방화3동,일식음식점,2.0
2024,방화3동,자동차미용,2.5
2024,방화3동,자동차부품,2.0
2024,방화3동,자동차수리,2.5
2024,방화3동,자전거 및 기타운송장비,1.25
2024,방화3동,재생용품 판매점,2.0
2024,방화3동,전자상거래업,46.0
2024,방화3동,제과점,5.25
2024,방화3동,조명용품,5.0
2024,방화3동,주유소,1.0
2024,방화3동,중고차판매,1.0
2024,방화3동,중식음식점,1.5
2024,방화3동,청과상,6.75
2024,방화3동,치과의원,5.0
2024,방화3동,치킨전문점,2.25
2024,방화3동,커피-음료,17.0
2024,방화3동,컴퓨터및주변장치판매,8.0
2024,방화3동,통번역서비스,3.0
2024,방화3동,통신기기수리,1.0
2024,방화3동,패스트푸드점,0.5
2024,방화3동,편의점,5.0
2024,방화3동,피부관리실,5.0
2024,방화3동,한식음식점,44.5
2024,방화3동,한의원,4.0
2024,방화3동,핸드폰,7.0
2024,방화3동,호프-간이주점,9.0
2024,방화3동,화장품,11.0
2024,방화3동,화초,1.75
2024,우장산동,PC방,2.0
2024,우장산동,가구,3.0
2024,우장산동,가방,1.0
2024,우장산동,가전제품,7.0
2024,우장산동,가전제품수리,12.0
2024,우장산동,가정용품임대,2.0
2024,우장산동,건축물청소,16.0
2024,우장산동,게스트하우스,2.25
2024,우장산동,골프연습장,4.0
2024,우장산동,기타법무서비스,1.25
2024,우장산동,기타오락장,2.0
2024,우장산동,네일숍,23.5
2024,우장산동,노래방,13.25
2024,우장산동,녹음실,4.0
2024,우장산동,당구장,9.5
2024,우장산동,독서실,9.5
2024,우장산동,동물병원,8.0
2024,우장산동,모터사이클및부품,2.0
2024,우장산동,모터사이클수리,1.0
2024,우장산동,문구,7.0
2024,우장산동,미곡판매,1.0
2024,우장산동,미용실,68.5
2024,우장산동,미용재료,4.0
2024,우장산동,반찬가게,10.25
2024,우장산동,법무사사무소,1.0
2024,우장산동,복권방,3.0
2024,우장산동,부동산중개업,104.25
2024,우장산동,분식전문점,17.25
2024,우장산동,사진관,10.5
2024,우장산동,서적,13.5
2024,우장산동,섬유제품,6.5
2024,우장산동,세무사사무소,2.5
2024,우장산동,세탁소,13.0
2024,우장산동,수산물판매,6.0
2024,우장산동,슈퍼마켓,23.0
2024,우장산동,스포츠 강습,33.75
2024,우장산동,스포츠클럽,20.0
2024,우장산동,시계및귀금속,2.0
2024,우장산동,신발,1.0
2024,우장산동,안경,3.5
2024,우장산동,애완동물,8.25
2024,우장산동,양식음식점,6.5
2024,우장산동,여관,1.0
2024,우장산동,여행사,6.0
2024,우장산동,예술품,1.0
2024,우장산동,예술학원,55.75
2024,우장산동,완구,2.25
2024,우장산동,외국어학원,11.5
2024,우장산동,운동/경기용품,4.0
2024,우장산동,유아의류,3.5
2024,우장산동,육류판매,14.75
2024,우장산동,의료기기,8.0
2024,우장산동,의류임대,2.0
2024,우장산동,의약품,21.75
2024,우장산동,인테리어,9.25
2024,우장산동,일반교습학원,146.5
2024,우장산동,일반의류,44.5
2024,우장산동,일반의원,31.25
2024,우장산동,일식음식점,7.5
2024,우장산동,자동차미용,4.0
2024,우장산동,자동차부품,4.0
2024,우장산동,자동차수리,10.0
2024,우장산동,자전거 및 기타운송장비,3.0
2024,우장산동,전자상거래업,56.0
2024,우장산동,제과점,15.0
2024,우장산동,조명용품,15.5
2024,우장산동,주류도매,2.0
2024,우장산동,주유소,2.0
2024,우장산동,중식음식점,7.25
2024,우장산동,철물점,3.0
2024,우장산동,청과상,13.25
2024,우장산동,치과의원,12.5
2024,우장산동,치킨전문점,3.75
2024,우장산동,커피-음료,37.0
2024,우장산동,컴퓨터및주변장치판매,10.0
2024,우장산동,컴퓨터학원,1.0
2024,우장산동,통번역서비스,1.0
2024,우장산동,패스트푸드점,6.5
2024,우장산동,편의점,12.5
2024,우장산동,피부관리실,28.25
2024,우장산동,한복점,1.0
2024,우장산동,한식음식점,99.75
2024,우장산동,한의원,14.75
2024,우장산동,핸드폰,22.0
2024,우장산동,호프-간이주점,15.0
2024,우장산동,화장품,16.0
2024,우장산동,화초,15.75
2025,가양1동,DVD방,8.0
2025,가양1동,PC방,4.5
2025,가양1동,가구,24.5
2025,가양1동,가방,6.75
2025,가양1동,가전제품,16.0
2025,가양1동,가전제품수리,20.0
2025,가양1동,가정용품임대,14.5
2025,가양1동,건축물청소,49.25
2025,가양1동,게스트하우스,3.0
2025,가양1동,고시원,1.0
2025,가양1동,골프연습장,28.75
2025,가양1동,기타법무서비스,37.75
2025,가양1동,기타오락장,6.75
2025,가양1동,네일숍,66.25
2025,가양1동,노래방,31.5
2025,가양1동,녹음실,3.0
2025,가양1동,당구장,28.25
2025,가양1동,독서실,12.0
2025,가양1동,동물병원,1.0
2025,가양1동,모터사이클수리,1.0
2025,가양1동,문구,29.5
2025,가양1동,미곡판매,10.5
2025,가양1동,미용실,137.75
2025,가양1동,미용재료,11.5
2025,가양1동,반찬가게,91.75
2025,가양1동,법무사사무소,13.25
2025,가양1동,변리사사무소,10.0
2025,가양1동,변호사사무소,13.25
2025,가양1동,복권방,6.0
2025,가양1동,볼링장,3.0
2025,가양1동,부동산중개업,411.25
2025,가양1동,분식전문점,67.75
2025,가양1동,비디오/서적임대,1.0
2025,가양1동,사진관,53.0
2025,가양1동,서적,26.0
2025,가양1동,섬유제품,21.0
2025,가양1동,세무사사무소,119.75
2025,가양1동,세탁소,24.5
2025,가양1동,수산물판매,14.0
2025,가양1동,슈퍼마켓,32.25
2025,가양1동,스포츠 강습,86.75
2025,가양1동,스포츠클럽,55.0
2025,가양1동,시계및귀금속,8.0
2025,가양1동,신발,7.75
2025,가양1동,악기,3.0
2025,가양1동,안경,12.0
2025,가양1동,애완동물,19.5
2025,가양1동,양식음식점,71.0
2025,가양1동,여관,4.0
2025,가양1동,여행사,146.0
2025,가양1동,예술품,4.0
2025,가양1동,예술학원,45.75
2025,가양1동,완구,9.0
2025,가양1동,외국어학원,11.75
2025,가양1동,운동/경기용품,37.75
2025,가양1동,유아의류,4.5
2025,가양1동,육류판매,12.5
2025,가양1동,의료기기,62.5
2025,가양1동,의류임대,2.0
2025,가양1동,의약품,67.75
2025,가양1동,인테리어,16.75
2025,가양1동,일반교습학원,74.75
2025,가양1동,일반의류,82.25
2025,가양1동,일반의원,73.75
2025,가양1동,일식음식점,104.25
2025,가양1동,자동차미용,25.0
2025,가양1동,자동차부품,39.5
2025,가양1동,자동차수리,36.0
2025,가양1동,자전거 및 기타운송장비,7.0
2025,가양1동,재생용품 판매점,6.0
2025,가양1동,전자게임장,5.0
2025,가양1동,전자상거래업,126.25
2025,가양1동,제과점,46.5
2025,가양1동,조명용품,89.5
2025,가양1동,주류도매,6.0
2025,가양1동,주유소,15.5
2025,가양1동,중고차판매,155.0
2025,가양1동,중식음식점,44.25
2025,가양1동,철물점,5.5
2025,가양1동,청과상,26.25
2025,가양1동,치과의원,31.75
2025,가양1동,치킨전문점,11.75
2025,가양1동,커피-음료,206.75
2025,가양1동,컴퓨터및주변장치판매,99.5
2025,가양1동,컴퓨터학원,1.0
2025,가양1동,통번역서비스,8.5
2025,가양1동,통신기기수리,11.75
2025,가양1동,패스트푸드점,26.25
2025,가양1동,편의점,17.5
2025,가양1동,피부관리실,213.5
2025,가양1동,한복점,1.0
2025,가양1동,한식음식점,538.0
2025,가양1동,한의원,24.25
2025,가양1동,핸드폰,32.5
2025,가양1동,호프-간이주점,161.5
2025,가양1동,화장품,160.25
2025,가양1동,화초,25.25
2025,가양1동,회계사사무소,16.0
2025,공항동,PC방,1.75
2025,공항동,가구,2.0
2025,공항동,가방,6.25
2025,공항동,가전제품,6.0
2025,공항동,가전제품수리,12.25
2025,공항동,가정용품임대,7.0
2025,공항동,건축물청소,14.5
2025,공항동,게스트하우스,2.0
2025,공항동,골프연습장,7.5
2025,공항동,기타법무서비스,2.25
2025,공항동,기타오락장,1.5
2025,공항동,네일숍,8.0
2025,공항동,노래방,22.5
2025,공항동,당구장,11.0
2025,공항동,독서실,5.0
2025,공항동,동물병원,4.0
2025,공항동,모터사이클및부품,2.5
2025,공항동,모터사이클수리,1.5
2025,공항동,문구,9.5
2025,공항동,미곡판매,18.5
2025,공항동,미용실,40.75
2025,공항동,미용재료,3.25
2025,공항동,반찬가게,60.5
2025,공항동,법무사사무소,3.0
2025,공항동,복권방,2.0
2025,공항동,부동산중개업,75.5
2025,공항동,분식전문점,21.75
2025,공항동,비디오/서적임대,1.0
2025,공항동,사진관,9.25
2025,공항동,서적,8.25
2025,공항동,섬유제품,6.5
2025,공항동,세무사사무소,8.0
2025,공항동,세탁소,14.0
2025,공항동,수산물판매,16.5
2025,공항동,슈퍼마켓,27.25
2025,공항동,스포츠 강습,16.75
2025,공항동,스포츠클럽,8.5
2025,공항동,시계및귀금속,1.0
2025,공항동,신발,4.0
2025,공항동,악기,2.0
2025,공항동,안경,2.0
2025,공항동,애완동물,5.5
2025,공항동,양식음식점,10.5
2025,공항동,여관,7.25
2025,공항동,여행사,18.0
2025,공항동,예술학원,25.25
2025,공항동,완구,1.0
2025,공항동,외국어학원,7.0
2025,공항동,운동/경기용품,16.25
2025,공항동,유아의류,3.0
2025,공항동,육류판매,19.5
2025,공항동,의료기기,8.0
2025,공항동,의약품,16.25
2025,공항동,인테리어,12.75
2025,공항동,일반교습학원,36.75
2025,공항동,일반의류,36.75
2025,공항동,일반의원,16.0
2025,공항동,일식음식점,4.25
2025,공항동,자동차미용,12.75
2025,공항동,자동차부품,9.75
2025,공항동,자동차수리,23.5
2025,공항동,자전거 및 기타운송장비,3.5
2025,공항동,재생용품 판매점,12.0
2025,공항동,전자상거래업,45.75
2025,공항동,제과점,9.25
2025,공항동,조명용품,17.75
2025,공항동,주류도매,4.25
2025,공항동,주유소,8.25
2025,공항동,중고차판매,1.0
2025,공항동,중식음식점,13.75
2025,공항동,철물점,6.5
2025,공항동,청과상,27.25
2025,공항동,치과의원,9.0
2025,공항동,치킨전문점,5.75
2025,공항동,커피-음료,40.75
2025,공항동,컴퓨터및주변장치판매,21.5
2025,공항동,통번역서비스,1.0
2025,공항동,통신기기수리,2.0
2025,공항동,패스트푸드점,12.25
2025,공항동,편의점,13.0
2025,공항동,피부관리실,12.0
2025,공항동,한식음식점,131.0
2025,공항동,한의원,5.5
2025,공항동,핸드폰,12.75
2025,공항동,호프-간이주점,46.0
2025,공항동,화장품,23.0
2025,공항동,화초,36.0
2025,공항동,회계사사무소,1.0
2025,등촌3동,DVD방,2.0
2025,등촌3동,PC방,5.0
2025,등촌3동,가구,14.75
2025,등촌3동,가방,14.0
2025,등촌3동,가전제품,8.25
2025,등촌3동,가전제품수리,5.0
2025,등촌3동,가정용품임대,5.75
2025,등촌3동,건축물청소,22.5
2025,등촌3동,골프연습장,8.0
2025,등촌3동,기타법무서비스,3.0
2025,등촌3동,기타오락장,2.75
2025,등촌3동,네일숍,18.25
2025,등촌3동,노래방,18.0
2025,등촌3동,녹음실,3.0
2025,등촌3동,당구장,12.5
2025,등촌3동,독서실,7.5
2025,등촌3동,동물병원,3.0
2025,등촌3동,모터사이클및부품,1.5
2025,등촌3동,모터사이클수리,1.0
2025,등촌3동,문구,15.75
2025,등촌3동,미곡판매,4.0
2025,등촌3동,미용실,47.25
2025,등촌3동,미용재료,1.75
2025,등촌3동,반찬가게,28.75
2025,등촌3동,법무사사무소,2.0
2025,등촌3동,변호사사무소,1.0
2025,등촌3동,복권방,2.0
2025,등촌3동,볼링장,4.0
2025,등촌3동,부동산중개업,91.5
2025,등촌3동,분식전문점,25.25
2025,등촌3동,사진관,15.75
2025,등촌3동,서적,16.75
2025,등촌3동,섬유제품,6.0
2025,등촌3동,세무사사무소,13.5
2025,등촌3동,세탁소,10.0
2025,등촌3동,수산물판매,2.0
2025,등촌3동,슈퍼마켓,25.75
2025,등촌3동,스포츠 강습,25.5
2025,등촌3동,스포츠클럽,19.25
2025,등촌3동,시계및귀금속,16.0
2025,등촌3동,신발,20.0
2025,등촌3동,악기,2.0
2025,등촌3동,안경,5.25
2025,등촌3동,애완동물,8.75
2025,등촌3동,양식음식점,11.75
2025,등촌3동,여관,1.0
2025,등촌3동,여행사,20.0
2025,등촌3동,예술품,1.0
2025,등촌3동,예술학원,47.0
2025,등촌3동,완구,10.0
2025,등촌3동,외국어학원,11.75
2025,등촌3동,운동/경기용품,10.5
2025,등촌3동,유아의류,10.0
2025,등촌3동,육류판매,10.25
2025,등촌3동,의료기기,21.25
2025,등촌3동,의류임대,2.75
2025,등촌3동,의약품,32.25
2025,등촌3동,인테리어,13.5
2025,등촌3동,일반교습학원,102.75
2025,등촌3동,일반의류,281.25
2025,등촌3동,일반의원,33.5
2025,등촌3동,일식음식점,16.25
2025,등촌3동,자동차미용,10.25
2025,등촌3동,자동차부품,13.0
2025,등촌3동,자동차수리,13.0
2025,등촌3동,자전거 및 기타운송장비,2.0
2025,등촌3동,재생용품 판매점,5.0
2025,등촌3동,전자상거래업,50.75
2025,등촌3동,제과점,19.5
2025,등촌3동,조명용품,19.0
2025,등촌3동,주류도매,2.0
2025,등촌3동,주유소,3.0
2025,등촌3동,중고차판매,26.5
2025,등촌3동,중식음식점,12.0
2025,등촌3동,철물점,3.0
2025,등촌3동,청과상,8.5
2025,등촌3동,치과의원,21.0
2025,등촌3동,치킨전문점,3.0
2025,등촌3동,커피-음료,38.75
2025,등촌3동,컴퓨터및주변장치판매,23.25
2025,등촌3동,통번역서비스,6.0
2025,등촌3동,패스트푸드점,9.5
2025,등촌3동,편의점,9.75
2025,등촌3동,피부관리실,26.0
2025,등촌3동,한복점,1.0
2025,등촌3동,한식음식점,144.75
2025,등촌3동,한의원,13.0
2025,등촌3동,핸드폰,17.5
2025,등촌3동,호프-간이주점,14.75
2025,등촌3동,화장품,54.5
2025,등촌3동,화초,7.0
2025,발산1동,DVD방,2.0
2025,발산1동,PC방,3.75
2025,발산1동,가구,12.25
2025,발산1동,가방,7.25
2025,발산1동,가전제품,9.25
2025,발산1동,가전제품수리,9.0
2025,발산1동,가정용품임대,11.0
2025,발산1동,건축물청소,50.75
2025,발산1동,골프연습장,11.5
2025,발산1동,기타법무서비스,29.0
2025,발산1동,기타오락장,7.5
2025,발산1동,네일숍,53.25
2025,발산1동,노래방,8.5
2025,발산1동,녹음실,2.0
2025,발산1동,당구장,10.0
2025,발산1동,독서실,27.75
2025,발산1동,동물병원,6.25
2025,발산1동,문구,29.25
2025,발산1동,미곡판매,6.5
2025,발산1동,미용실,128.75
2025,발산1동,미용재료,4.0
2025,발산1동,반찬가게,90.75
2025,발산1동,법무사사무소,24.5
2025,발산1동,변리사사무소,3.5
2025,발산1동,변호사사무소,11.25
2025,발산1동,복권방,3.0
2025,발산1동,볼링장,1.0
2025,발산1동,부동산중개업,214.25
2025,발산1동,분식전문점,58.25
2025,발산1동,비디오/서적임대,1.0
2025,발산1동,사진관,37.5
2025,발산1동,서적,26.5
2025,발산1동,섬유제품,14.0
2025,발산1동,세무사사무소,135.5
2025,발산1동,세탁소,17.0
2025,발산1동,수산물판매,154.0
2025,발산1동,슈퍼마켓,34.0
2025,발산1동,스포츠 강습,75.0
2025,발산1동,스포츠클럽,35.5
2025,발산1동,시계및귀금속,8.25
2025,발산1동,신발,9.25
2025,발산1동,악기,4.0
2025,발산1동,안경,6.0
2025,발산1동,애완동물,28.75
2025,발산1동,양식음식점,21.0
2025,발산1동,여관,6.5
2025,발산1동,여행사,69.0
2025,발산1동,예술품,3.0
2025,발산1동,예술학원,94.5
2025,발산1동,완구,7.0
2025,발산1동,외국어학원,23.5
2025,발산1동,운동/경기용품,14.25
2025,발산1동,유아의류,6.0
2025,발산1동,육류판매,28.25
2025,발산1동,의료기기,37.75
2025,발산1동,의류임대,6.0
2025,발산1동,의약품,76.75
2025,발산1동,인테리어,15.75
2025,발산1동,일반교습학원,236.0
2025,발산1동,일반의류,88.75
2025,발산1동,일반의원,70.5
2025,발산1동,일식음식점,29.0
2025,발산1동,자동차미용,9.75
2025,발산1동,자동차부품,18.0
2025,발산1동,자동차수리,13.0
2025,발산1동,자전거 및 기타운송장비,7.0
2025,발산1동,재생용품 판매점,7.5
2025,발산1동,전자상거래업,88.0
2025,발산1동,제과점,44.75
2025,발산1동,조명용품,33.0
2025,발산1동,주류도매,7.25
2025,발산1동,주유소,3.0
2025,발산1동,중고차판매,4.25
2025,발산1동,중식음식점,20.25
2025,발산1동,철물점,8.5
2025,발산1동,청과상,422.25
2025,발산1동,치과의원,27.0
2025,발산1동,치킨전문점,8.5
2025,발산1동,커피-음료,91.75
2025,발산1동,컴퓨터및주변장치판매,52.5
2025,발산1동,컴퓨터학원,6.0
2025,발산1동,통번역서비스,6.25
2025,발산1동,통신기기수리,1.75
2025,발산1동,패스트푸드점,18.25
2025,발산1동,편의점,6.0
2025,발산1동,피부관리실,178.75
2025,발산1동,한복점,1.0
2025,발산1동,한식음식점,197.0
2025,발산1동,한의원,15.75
2025,발산1동,핸드폰,31.0
2025,발산1동,호프-간이주점,16.25
2025,발산1동,화장품,115.25
2025,발산1동,화초,22.5
2025,발산1동,회계사사무소,9.25
2025,방화1동,DVD방,1.0
2025,방화1동,PC방,2.75
2025,방화1동,가구,6.25
2025,방화1동,가방,4.5
2025,방화1동,가전제품,6.25
2025,방화1동,가전제품수리,13.75
2025,방화1동,가정용품임대,3.0
2025,방화1동,건축물청소,18.25
2025,방화1동,게스트하우스,6.0
2025,방화1동,골프연습장,7.0
2025,방화1동,기타법무서비스,6.0
2025,방화1동,기타오락장,6.0
2025,방화1동,네일숍,7.0
2025,방화1동,노래방,21.5
2025,방화1동,녹음실,3.0
2025,방화1동,당구장,12.5
2025,방화1동,독서실,10.25
2025,방화1동,동물병원,4.5
2025,방화1동,모터사이클및부품,1.0
2025,방화1동,모터사이클수리,1.0
2025,방화1동,문구,10.25
2025,방화1동,미곡판매,10.5
2025,방화1동,미용실,99.25
2025,방화1동,미용재료,4.0
2025,방화1동,반찬가게,43.75
2025,방화1동,법무사사무소,2.75
2025,방화1동,복권방,7.0
2025,방화1동,볼링장,1.0
2025,방화1동,부동산중개업,122.75
2025,방화1동,분식전문점,43.25
2025,방화1동,사진관,14.25
2025,방화1동,서적,10.5
2025,방화1동,섬유제품,7.75
2025,방화1동,세무사사무소,23.5
2025,방화1동,세탁소,20.5
2025,방화1동,수산물판매,14.0
2025,방화1동,슈퍼마켓,32.75
2025,방화1동,스포츠 강습,39.75
2025,방화1동,스포츠클럽,18.25
2025,방화1동,시계및귀금속,13.5
2025,방화1동,신발,3.0
2025,방화1동,악기,1.0
2025,방화1동,안경,11.5
2025,방화1동,애완동물,10.75
2025,방화1동,양식음식점,9.75
2025,방화1동,여관,2.0
2025,방화1동,여행사,18.0
2025,방화1동,예술품,2.0
2025,방화1동,예술학원,53.25
2025,방화1동,완구,4.75
2025,방화1동,외국어학원,9.25
2025,방화1동,운동/경기용품,10.5
2025,방화1동,유아의류,4.5
2025,방화1동,육류판매,31.0
2025,방화1동,의료기기,18.5
2025,방화1동,의약품,25.75
2025,방화1동,인테리어,13.25
2025,방화1동,일반교습학원,120.5
2025,방화1동,일반의류,71.5
2025,방화1동,일반의원,51.5
2025,방화1동,일식음식점,7.0
2025,방화1동,자동차미용,11.0
2025,방화1동,자동차부품,13.75
2025,방화1동,자동차수리,30.0
2025,방화1동,자전거 및 기타운송장비,7.0
2025,방화1동,재생용품 판매점,4.0
2025,방화1동,전자게임장,2.75
2025,방화1동,전자상거래업,93.25
2025,방화1동,제과점,16.0
2025,방화1동,조명용품,17.0
2025,방화1동,주류도매,5.0
2025,방화1동,주유소,4.0
2025,방화1동,중고차판매,3.0
2025,방화1동,중식음식점,21.25
2025,방화1동,철물점,8.5
2025,방화1동,청과상,34.75
2025,방화1동,치과의원,18.25
2025,방화1동,치킨전문점,12.75
2025,방화1동,커피-음료,53.0
2025,방화1동,컴퓨터및주변장치판매,11.0
2025,방화1동,컴퓨터학원,1.0
2025,방화1동,통번역서비스,4.0
2025,방화1동,통신기기수리,2.5
2025,방화1동,패스트푸드점,6.5
2025,방화1동,편의점,12.0
2025,방화1동,피부관리실,25.5
2025,방화1동,한식음식점,158.5
2025,방화1동,한의원,20.5
2025,방화1동,핸드폰,31.25
2025,방화1동,호프-간이주점,27.5
2025,방화1동,화장품,28.75
2025,방화1동,화초,22.5
2025,방화1동,회계사사무소,1.0
2025,방화2동,DVD방,1.0
2025,방화2동,PC방,1.0
2025,방화2동,가구,17.25
2025,방화2동,가방,26.25
2025,방화2동,가전제품,9.5
2025,방화2동,가전제품수리,9.75
2025,방화2동,가정용품임대,1.0
2025,방화2동,건축물청소,13.0
2025,방화2동,게스트하우스,3.0
2025,방화2동,골프연습장,4.0
2025,방화2동,기타법무서비스,1.0
2025,방화2동,기타오락장,3.0
2025,방화2동,네일숍,3.5
2025,방화2동,노래방,21.0
2025,방화2동,녹음실,0.0
2025,방화2동,당구장,13.5
2025,방화2동,독서실,4.0
2025,방화2동,동물병원,3.0
2025,방화2동,모터사이클및부품,2.25
2025,방화2동,모터사이클수리,1.0
2025,방화2동,문구,8.5
2025,방화2동,미곡판매,8.5
2025,방화2동,미용실,44.0
2025,방화2동,미용재료,4.5
2025,방화2동,반찬가게,25.0
2025,방화2동,복권방,4.0
2025,방화2동,부동산중개업,65.75
2025,방화2동,분식전문점,28.25
2025,방화2동,비디오/서적임대,2.0
2025,방화2동,사진관,9.0
2025,방화2동,서적,18.0
2025,방화2동,섬유제품,12.25
2025,방화2동,세무사사무소,2.0
2025,방화2동,세탁소,18.75
2025,방화2동,수산물판매,5.75
2025,방화2동,슈퍼마켓,20.5
2025,방화2동,스포츠 강습,16.25
2025,방화2동,스포츠클럽,12.0
2025,방화2동,시계및귀금속,14.25
2025,방화2동,신발,44.75
2025,방화2동,악기,1.0
2025,방화2동,안경,3.75
2025,방화2동,애완동물,6.0
2025,방화2동,양식음식점,17.75
2025,방화2동,여관,5.0
2025,방화2동,여행사,13.5
2025,방화2동,예술품,2.0
2025,방화2동,예술학원,9.0
2025,방화2동,완구,2.5
2025,방화2동,외국어학원,1.0
2025,방화2동,운동/경기용품,8.25
2025,방화2동,유아의류,19.0
2025,방화2동,육류판매,12.25
2025,방화2동,의료기기,12.0
2025,방화2동,의약품,12.0
2025,방화2동,인테리어,13.0
2025,방화2동,일반교습학원,17.25
2025,방화2동,일반의류,306.75
2025,방화2동,일반의원,12.75
2025,방화2동,일식음식점,7.25
2025,방화2동,자동차미용,5.0
2025,방화2동,자동차부품,13.5
2025,방화2동,자동차수리,19.0
2025,방화2동,자전거 및 기타운송장비,1.0
2025,방화2동,재생용품 판매점,15.0
2025,방화2동,전자게임장,0.6666666666666666
2025,방화2동,전자상거래업,38.25
2025,방화2동,제과점,17.25
2025,방화2동,조명용품,8.0
2025,방화2동,주류도매,7.25
2025,방화2동,주유소,11.25
2025,방화2동,중고차판매,1.0
2025,방화2동,중식음식점,11.0
2025,방화2동,철물점,8.5
2025,방화2동,청과상,5.25
2025,방화2동,치과의원,2.0
2025,방화2동,치킨전문점,1.5
2025,방화2동,커피-음료,50.0
2025,방화2동,컴퓨터및주변장치판매,5.0
2025,방화2동,통번역서비스,5.0
2025,방화2동,패스트푸드점,6.0
2025,방화2동,편의점,9.5
2025,방화2동,피부관리실,8.25
2025,방화2동,한식음식점,111.25
2025,방화2동,한의원,4.75
2025,방화2동,핸드폰,9.25
2025,방화2동,호프-간이주점,40.75
2025,방화2동,화장품,25.5
2025,방화2동,화초,20.5
2025,방화3동,DVD방,1.0
2025,방화3동,PC방,1.0
2025,방화3동,가구,2.0
2025,방화3동,가방,1.25
2025,방화3동,가전제품,2.0
2025,방화3동,가전제품수리,4.5
2025,방화3동,건축물청소,13.0
2025,방화3동,게스트하우스,1.0
2025,방화3동,골프연습장,6.0
2025,방화3동,기타오락장,1.0
2025,방화3동,네일숍,6.0
2025,방화3동,노래방,4.0
2025,방화3동,녹음실,2.0
2025,방화3동,당구장,2.0
2025,방화3동,독서실,1.0
2025,방화3동,동물병원,2.0
2025,방화3동,모터사이클및부품,1.0
2025,방화3동,문구,5.0
2025,방화3동,미곡판매,1.0
2025,방화3동,미용실,26.75
2025,방화3동,반찬가게,10.75
2025,방화3동,법무사사무소,1.0
2025,방화3동,변리사사무소,1.0
2025,방화3동,복권방,1.0
2025,방화3동,부동산중개업,34.0
2025,방화3동,분식전문점,4.75
2025,방화3동,사진관,6.0
2025,방화3동,서적,8.0
2025,방화3동,섬유제품,3.0
2025,방화3동,세무사사무소,1.0
2025,방화3동,세탁소,7.5
2025,방화3동,수산물판매,5.0
2025,방화3동,슈퍼마켓,11.5
2025,방화3동,스포츠 강습,10.0
2025,방화3동,스포츠클럽,0.75
2025,방화3동,시계및귀금속,5.0
2025,방화3동,안경,1.0
2025,방화3동,애완동물,3.25
2025,방화3동,양식음식점,2.0
2025,방화3동,여행사,6.75
2025,방화3동,예술학원,12.5
2025,방화3동,완구,1.0
2025,방화3동,외국어학원,2.25
2025,방화3동,운동/경기용품,6.0
2025,방화3동,유아의류,1.0
2025,방화3동,육류판매,5.25
2025,방화3동,의료기기,2.0
2025,방화3동,의약품,8.75
2025,방화3동,인테리어,0.6666666666666666
2025,방화3동,일반교습학원,33.75
2025,방화3동,일반의류,22.75
2025,방화3동,일반의원,6.5
2025,방화3동,일식음식점,2.0
2025,방화3동,자동차미용,2.0
2025,방화3동,자동차부품,1.25
2025,방화3동,자동차수리,2.0
2025,방화3동,자전거 및 기타운송장비,1.0
2025,방화3동,재생용품 판매점,2.0
2025,방화3동,전자상거래업,38.5
2025,방화3동,제과점,5.0
2025,방화3동,조명용품,5.0
2025,방화3동,주유소,1.0
2025,방화3동,중고차판매,1.0
2025,방화3동,중식음식점,3.5
2025,방화3동,철물점,1.0
2025,방화3동,청과상,6.5
2025,방화3동,치과의원,5.0
2025,방화3동,치킨전문점,2.0
