candidate_store_id,store_name,store_road_address,recommended_public_facility_program,facility_name,facility_category,facility_road_address,facility_longitude,facility_latitude,distance_m,is_target_category_for_program,source
GS_CONV_0391,이마트24마곡골든점,서울특별시 강서구 마곡중앙6로 89,청년·직장인 생활지원형 공공시설,마곡휴연합의원,의료,서울특별시 강서구 마곡동로 61,126.83316,37.56062,367.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0391,이마트24마곡골든점,서울특별시 강서구 마곡중앙6로 89,청년·직장인 생활지원형 공공시설,백선호치과의원,의료,서울특별시 강서구 마곡중앙6로 45,126.832726,37.560616,405.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0391,이마트24마곡골든점,서울특별시 강서구 마곡중앙6로 89,청년·직장인 생활지원형 공공시설,원당근린공원,공원·오픈스페이스,서울특별시 강서구 강서로56길 49,126.842026,37.55978,419.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0391,이마트24마곡골든점,서울특별시 강서구 마곡중앙6로 89,청년·직장인 생활지원형 공공시설,무척바른한방병원,의료,서울특별시 강서구 공항대로 228,126.83271,37.558575,441.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,면력한방병원,의료,서울특별시 강서구 마곡중앙6로 93,126.8377,37.560127,73.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,힐스테이트에코마곡,기타시설,서울특별시 강서구 공항대로 269-15,126.837265,37.559624,76.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,우성에스비타워,기타시설,서울특별시 강서구 강서로 385,126.83828,37.560074,124.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,발산파크프라자,기타시설,서울특별시 강서구 공항대로 261,126.83652,37.559162,124.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,문영비즈웍스,기타시설,서울특별시 강서구 강서로 391,126.83843,37.560528,139.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,세민빌딩,기타시설,서울특별시 강서구 강서로 380,126.83887,37.55947,195.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,미소랑치과의원,의료,서울특별시 강서구 공항대로 247,126.83489,37.55935,202.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,심정신건강의학과의원,의료,서울특별시 강서구 마곡중앙6로 66,126.83435,37.55997,225.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,로고스치과병원,의료,서울특별시 강서구 공항대로 281,126.83885,37.558834,233.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,에스앤유서울병원,의료,서울특별시 강서구 공항대로 237,126.833885,37.559517,276.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,새벗공원,공원·오픈스페이스,서울특별시 강서구 강서로56나길 37,126.8403,37.560703,305.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,NC백화점 강서점,기타시설,서울특별시 강서구 강서로56길 17,126.84035,37.559963,307.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,솔레드림,기타시설,서울특별시 강서구 강서로 360,126.83831,37.557674,312.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,이화여자대학교의과대학부속서울병원,의료,서울특별시 강서구 공항대로 260,126.83613,37.557346,329.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,마곡휴연합의원,의료,서울특별시 강서구 마곡동로 61,126.83316,37.56062,330.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,바른메디내과의원,의료,서울특별시 강서구 공항대로 236,126.83378,37.55851,334.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,강서힘찬병원,의료,서울특별시 강서구 강서로56길 38,126.84065,37.5592,351.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,백선호치과의원,의료,서울특별시 강서구 마곡중앙6로 45,126.832726,37.560616,368.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,무척바른한방병원,의료,서울특별시 강서구 공항대로 228,126.83271,37.558575,412.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0156,GS25마곡파크뷰점,서울특별시 강서구 마곡중앙6로 85,청년·직장인 생활지원형 공공시설,원당근린공원,공원·오픈스페이스,서울특별시 강서구 강서로56길 49,126.842026,37.55978,456.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,포레스트치과의원,의료,서울특별시 강서구 마곡중앙6로 10,126.82822,37.560364,63.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,로뎀타워,기타시설,서울특별시 강서구 공항대로 186,126.82801,37.559082,154.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,마곡747타워,기타시설,서울특별시 강서구 공항대로 168,126.82618,37.559246,174.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,엠밸리서울특별시치과의원,의료,서울특별시 강서구 마곡중앙로 56,126.82717,37.55853,211.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,류마타워,기타시설,서울특별시 강서구 공항대로 164,126.82552,37.559326,212.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,강서아이엠유의원,의료,서울특별시 강서구 마곡중앙로 55,126.82626,37.55862,227.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,마곡뷰의원,의료,서울특별시 강서구 공항대로 200,126.82949,37.558945,239.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,마곡웰소아청소년과의원,복지·돌봄,서울특별시 강서구 마곡중앙1로 10,126.82571,37.558464,268.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,보금한방병원,의료,서울특별시 강서구 마곡중앙4로 22,126.82925,37.558117,298.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,강서점자도서관,도서관·학습,서울특별시 강서구 공항대로 206,126.83029,37.558887,298.6,True,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,연세탄탄의원,의료,서울특별시 강서구 마곡서로 56,126.82391,37.558987,353.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,백선호치과의원,의료,서울특별시 강서구 마곡중앙6로 45,126.832726,37.560616,461.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,솔공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙로 33,126.824615,37.556835,472.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,마곡휴연합의원,의료,서울특별시 강서구 마곡동로 61,126.83316,37.56062,499.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,무척바른한방병원,의료,서울특별시 강서구 공항대로 228,126.83271,37.558575,502.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,햇빛공원,공원·오픈스페이스,서울특별시 강서구 마곡중앙로 36,126.826935,37.555885,505.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,예솔공원,공원·오픈스페이스,서울특별시 강서구 마곡서1로 68,126.82262,37.56335,540.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,에스앤유서울병원,의료,서울특별시 강서구 공항대로 237,126.833885,37.559517,571.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,바른메디내과의원,의료,서울특별시 강서구 공항대로 236,126.83378,37.55851,592.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0141,GS25마곡,서울특별시 강서구 마곡중앙로 76,청년·직장인 생활지원형 공공시설,심정신건강의학과의원,의료,서울특별시 강서구 마곡중앙6로 66,126.83435,37.55997,605.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,우성에스비타워,기타시설,서울특별시 강서구 강서로 385,126.83828,37.560074,2.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,문영비즈웍스,기타시설,서울특별시 강서구 강서로 391,126.83843,37.560528,50.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,면력한방병원,의료,서울특별시 강서구 마곡중앙6로 93,126.8377,37.560127,53.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,세민빌딩,기타시설,서울특별시 강서구 강서로 380,126.83887,37.55947,84.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,힐스테이트에코마곡,기타시설,서울특별시 강서구 공항대로 269-15,126.837265,37.559624,104.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,로고스치과병원,의료,서울특별시 강서구 공항대로 281,126.83885,37.558834,147.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,NC백화점 강서점,기타시설,서울특별시 강서구 강서로56길 17,126.84035,37.559963,181.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,발산파크프라자,기타시설,서울특별시 강서구 공항대로 261,126.83652,37.559162,187.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,새벗공원,공원·오픈스페이스,서울특별시 강서구 강서로56나길 37,126.8403,37.560703,189.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,강서힘찬병원,의료,서울특별시 강서구 강서로56길 38,126.84065,37.5592,229.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,솔레드림,기타시설,서울특별시 강서구 강서로 360,126.83831,37.557674,268.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,미소랑치과의원,의료,서울특별시 강서구 공항대로 247,126.83489,37.55935,311.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,원당근린공원,공원·오픈스페이스,서울특별시 강서구 강서로56길 49,126.842026,37.55978,330.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,심정신건강의학과의원,의료,서울특별시 강서구 마곡중앙6로 66,126.83435,37.55997,348.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,이화여자대학교의과대학부속서울병원,의료,서울특별시 강서구 공항대로 260,126.83613,37.557346,359.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,에스앤유서울병원,의료,서울특별시 강서구 공항대로 237,126.833885,37.559517,394.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,한마음공원,공원·오픈스페이스,서울특별시 강서구 강서로56나길 34,126.84312,37.560665,429.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,바른메디내과의원,의료,서울특별시 강서구 공항대로 236,126.83378,37.55851,435.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,강서송도병원,의료,서울특별시 강서구 공항대로 315,126.84283,37.55851,436.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0131,세븐마곡에스비점,서울특별시 강서구 강서로 385,청년·직장인 생활지원형 공공시설,등빛도서관,도서관·학습,서울특별시 강서구 강서로62길 48,126.842384,37.562428,444.5,True,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,토피아빌딩,기타시설,서울특별시 강서구 화곡로 429,126.85507,37.561512,60.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,길훈엔트런스빌,기타시설,서울특별시 강서구 양천로 492,126.854645,37.56088,78.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,아름다운 아울렛,기타시설,서울특별시 강서구 양천로 476,126.853264,37.56161,99.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,등촌동노블리움오피스텔,기타시설,서울특별시 강서구 양천로 500,126.85557,37.560547,152.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,새나라어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 104,126.852036,37.561565,207.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,풀피리어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 36-1,126.85451,37.56365,233.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,현대프린스텔,기타시설,서울특별시 강서구 양천로 510,126.85635,37.56012,235.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,주영빌딩,기타시설,서울특별시 강서구 양천로 461,126.85223,37.56305,252.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,영보빌딩,기타시설,서울특별시 강서구 양천로57길 16,126.852486,37.563374,262.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,등서공원,공원·오픈스페이스,서울특별시 강서구 화곡로68길 8,126.85462,37.559162,266.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,곰돌이어린이공원,공원·오픈스페이스,서울특별시 강서구 허준로 176,126.857475,37.56244,289.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,청계빌딩,기타시설,서울특별시 강서구 양천로57길 9-7,126.85146,37.563442,332.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,홈플러스(강서점),기타시설,서울특별시 강서구 화곡로 398,126.85502,37.558407,354.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,무지개어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 37-1,126.85184,37.564945,438.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,엄지공원,공원·오픈스페이스,서울특별시 강서구 허준로 139,126.85474,37.565807,473.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,홈플러스 가양점,기타시설,서울특별시 강서구 양천로 431,126.850105,37.56427,483.5,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,서낭당근린공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 46,126.85002,37.558582,507.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,가양프라자,기타시설,서울특별시 강서구 허준로 198,126.86025,37.561253,517.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,코끼리공원,공원·오픈스페이스,서울특별시 강서구 화곡로63가길 71,126.84856,37.563232,546.7,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0199,지에스25S9가양역점,서울특별시 강서구 양천로 485,생활건강·돌봄 상담형 공공시설,진달래공원,공원·오픈스페이스,서울특별시 강서구 허준로 209,126.86098,37.562374,587.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,영보빌딩,기타시설,서울특별시 강서구 양천로57길 16,126.852486,37.563374,46.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,주영빌딩,기타시설,서울특별시 강서구 양천로 461,126.85223,37.56305,63.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,청계빌딩,기타시설,서울특별시 강서구 양천로57길 9-7,126.85146,37.563442,133.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,풀피리어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 36-1,126.85451,37.56365,148.6,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,아름다운 아울렛,기타시설,서울특별시 강서구 양천로 476,126.853264,37.56161,175.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,새나라어린이공원,공원·오픈스페이스,서울특별시 강서구 공항대로43길 104,126.852036,37.561565,195.1,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,무지개어린이공원,공원·오픈스페이스,서울특별시 강서구 양천로57길 37-1,126.85184,37.564945,220.2,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,토피아빌딩,기타시설,서울특별시 강서구 화곡로 429,126.85507,37.561512,262.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,홈플러스 가양점,기타시설,서울특별시 강서구 양천로 431,126.850105,37.56427,278.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,길훈엔트런스빌,기타시설,서울특별시 강서구 양천로 492,126.854645,37.56088,295.4,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,엄지공원,공원·오픈스페이스,서울특별시 강서구 허준로 139,126.85474,37.565807,333.8,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,등촌동노블리움오피스텔,기타시설,서울특별시 강서구 양천로 500,126.85557,37.560547,372.3,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,코끼리공원,공원·오픈스페이스,서울특별시 강서구 화곡로63가길 71,126.84856,37.563232,386.0,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
GS_CONV_0019,이마트24가양역점,서울특별시 강서구 양천로57길 10-11,생활건강·돌봄 상담형 공공시설,곰돌이어린이공원,공원·오픈스페이스,서울특별시 강서구 허준로 176,126.857475,37.56244,407.9,False,"서울 열린데이터광장 서울시 시설물 정보, 2023-04-21 갱신"
